Country,Year,Sex,Age group,Sum of Obesity (Prevalence of BMI>2SD),Sum of Overweight (Prevalence of BMI>1SD),Sum of Underweight (Prevalence of BMI<minus1SD),Sum of GDP per Capita,Sum of Government Expenditure,Sum of Death due to illness / nutrition condition,Sum of Population
United States,2013,Boys,19,0.188199392,0.399151825,0.075544074,,,133.42959032779638,6468503421.997102
United States,2013,Girls,19,0.2024368,0.3856715,0.05607143,,,133.42959032779638,6468503421.997102
United States,2014,Boys,5,0.194573295,0.40102751,0.060414251,,,133.42959032779638,6468503421.997102
United States,2014,Girls,5,0.1652092,0.3492334,0.0553028,,,133.42959032779638,6468503421.997102
United States,2014,Boys,6,0.227565599,0.42049039,0.063402406,,,133.42959032779638,6468503421.997102
United States,2014,Girls,6,0.1869515,0.3722865,0.0551641,,,133.42959032779638,6468503421.997102
United States,2014,Boys,7,0.253932675,0.449681164,0.065056327,,,133.42959032779638,6468503421.997102
United States,2014,Girls,7,0.2054111,0.3992253,0.05927905,,,133.42959032779638,6468503421.997102
United States,2014,Boys,8,0.271726075,0.479619407,0.065994762,,,133.42959032779638,6468503421.997102
United States,2014,Girls,8,0.2183448,0.4240682,0.06581513,,,133.42959032779638,6468503421.997102
United States,2014,Boys,9,0.279770971,0.502412065,0.066954113,,,133.42959032779638,6468503421.997102
United States,2014,Girls,9,0.2237861,0.4409015,0.07250085,,,133.42959032779638,6468503421.997102
United States,2014,Boys,10,0.277771605,0.510616641,0.068638826,,,133.42959032779638,6468503421.997102
United States,2014,Girls,10,0.2204621,0.4443353,0.07599847,,,133.42959032779638,6468503421.997102
United States,2014,Boys,11,0.267270646,0.502607249,0.071231984,,,133.42959032779638,6468503421.997102
United States,2014,Girls,11,0.2097742,0.434254,0.07470729,,,133.42959032779638,6468503421.997102
United States,2014,Boys,12,0.251149081,0.48254566,0.074402674,,,133.42959032779638,6468503421.997102
United States,2014,Girls,12,0.1952457,0.415377,0.06993921,,,133.42959032779638,6468503421.997102
United States,2014,Boys,13,0.232269511,0.454903131,0.077767282,,,133.42959032779638,6468503421.997102
United States,2014,Girls,13,0.1802554,0.3925564,0.06350786,,,133.42959032779638,6468503421.997102
United States,2014,Boys,14,0.21345094,0.424306976,0.080919595,,,133.42959032779638,6468503421.997102
United States,2014,Girls,14,0.1678442,0.370543,0.05702602,,,133.42959032779638,6468503421.997102
United States,2014,Boys,15,0.197352731,0.395389123,0.083474249,,,133.42959032779638,6468503421.997102
United States,2014,Girls,15,0.1606535,0.3537595,0.05162499,,,133.42959032779638,6468503421.997102
United States,2014,Boys,16,0.186387199,0.372558958,0.085127158,,,133.42959032779638,6468503421.997102
United States,2014,Girls,16,0.1611573,0.3463004,0.04800888,,,133.42959032779638,6468503421.997102
United States,2014,Boys,17,0.182860926,0.360013387,0.085707654,,,133.42959032779638,6468503421.997102
United States,2014,Girls,17,0.172273,0.3524373,0.04670302,,,133.42959032779638,6468503421.997102
United States,2014,Boys,18,0.18861779,0.362653931,0.084545291,,,133.42959032779638,6468503421.997102
United States,2014,Girls,18,0.1966119,0.375752,0.04817808,,,133.42959032779638,6468503421.997102
United States,2014,Boys,19,0.190456901,0.402278932,0.075318785,,,133.42959032779638,6468503421.997102
United States,2014,Girls,19,0.204036,0.3874341,0.05581537,,,133.42959032779638,6468503421.997102
United States,2015,Boys,5,0.196965136,0.404317367,0.060229816,,,133.42959032779638,6468503421.997102
United States,2015,Girls,5,0.1668277,0.3510553,0.05507201,,,133.42959032779638,6468503421.997102
United States,2015,Boys,6,0.230087028,0.42385676,0.063201228,,,133.42959032779638,6468503421.997102
United States,2015,Girls,6,0.1886424,0.3741603,0.05492997,,,133.42959032779638,6468503421.997102
United States,2015,Boys,7,0.256515821,0.453084681,0.064846434,,,133.42959032779638,6468503421.997102
United States,2015,Girls,7,0.2071582,0.4011453,0.05903194,,,133.42959032779638,6468503421.997102
United States,2015,Boys,8,0.274325418,0.483028097,0.0657811,,,133.42959032779638,6468503421.997102
United States,2015,Girls,8,0.2201305,0.4260217,0.06555066,,,133.42959032779638,6468503421.997102
United States,2015,Boys,9,0.282362223,0.505807,0.066739004,,,133.42959032779638,6468503421.997102
United States,2015,Girls,9,0.2255898,0.4428711,0.07222103,,,133.42959032779638,6468503421.997102
United States,2015,Boys,10,0.280350657,0.51400185,0.068422527,,,133.42959032779638,6468503421.997102
United States,2015,Girls,10,0.2222614,0.446303,0.07571309,,,133.42959032779638,6468503421.997102
United States,2015,Boys,11,0.269841032,0.505999025,0.07101409,,,133.42959032779638,6468503421.997102
United States,2015,Girls,11,0.211548,0.4362031,0.07442872,,,133.42959032779638,6468503421.997102
United States,2015,Boys,12,0.253707257,0.485950228,0.074183215,,,133.42959032779638,6468503421.997102
United States,2015,Girls,12,0.1969761,0.4172909,0.0696754,,,133.42959032779638,6468503421.997102
United States,2015,Boys,13,0.234803265,0.458310947,0.077546509,,,133.42959032779638,6468503421.997102
United States,2015,Girls,13,0.1819298,0.3944201,0.0632619,,,133.42959032779638,6468503421.997102
United States,2015,Boys,14,0.215946088,0.427699085,0.080697485,,,133.42959032779638,6468503421.997102
United States,2015,Girls,14,0.1694614,0.3723504,0.05679713,,,133.42959032779638,6468503421.997102
United States,2015,Boys,15,0.199803404,0.398750152,0.083250032,,,133.42959032779638,6468503421.997102
United States,2015,Girls,15,0.1622279,0.3555202,0.05140979,,,133.42959032779638,6468503421.997102
United States,2015,Boys,16,0.188804595,0.37589,0.084899139,,,133.42959032779638,6468503421.997102
United States,2015,Girls,16,0.1627192,0.348041,0.04780196,,,133.42959032779638,6468503421.997102
United States,2015,Boys,17,0.185276617,0.363338479,0.085473433,,,133.42959032779638,6468503421.997102
United States,2015,Girls,17,0.1738628,0.3541962,0.04649689,,,133.42959032779638,6468503421.997102
United States,2015,Boys,18,0.191071181,0.366008202,0.08430462,,,133.42959032779638,6468503421.997102
United States,2015,Girls,18,0.1982647,0.3775638,0.04796354,,,133.42959032779638,6468503421.997102
United States,2015,Boys,19,0.192689913,0.405370472,0.075133071,,,133.42959032779638,6468503421.997102
United States,2015,Girls,19,0.2056292,0.389188,0.05559135,,,133.42959032779638,6468503421.997102
United States,2016,Boys,5,0.199407445,0.407639749,0.06008479,,,133.42959032779638,6468503421.997102
United States,2016,Girls,5,0.16847,0.3529046,0.05486302,,,133.42959032779638,6468503421.997102
United States,2016,Boys,6,0.232637162,0.427242464,0.063041344,,,133.42959032779638,6468503421.997102
United States,2016,Girls,6,0.1903457,0.3760515,0.05471841,,,133.42959032779638,6468503421.997102
United States,2016,Boys,7,0.259110278,0.456490656,0.064679924,,,133.42959032779638,6468503421.997102
United States,2016,Girls,7,0.2089082,0.4030724,0.05880974,,,133.42959032779638,6468503421.997102
United States,2016,Boys,8,0.276924627,0.486423391,0.065612851,,,133.42959032779638,6468503421.997102
United States,2016,Girls,8,0.221912,0.427973,0.06531429,,,133.42959032779638,6468503421.997102
United States,2016,Boys,9,0.284948177,0.50917706,0.066571094,,,133.42959032779638,6468503421.997102
United States,2016,Girls,9,0.2273861,0.4448324,0.07197224,,,133.42959032779638,6468503421.997102
United States,2016,Boys,10,0.282925248,0.517357999,0.068254808,,,133.42959032779638,6468503421.997102
United States,2016,Girls,10,0.2240543,0.4482611,0.07546014,,,133.42959032779638,6468503421.997102
United States,2016,Boys,11,0.272412813,0.509365404,0.070845637,,,133.42959032779638,6468503421.997102
United States,2016,Girls,11,0.2133204,0.4381464,0.07418197,,,133.42959032779638,6468503421.997102
United States,2016,Boys,12,0.256276227,0.489339249,0.074013453,,,133.42959032779638,6468503421.997102
United States,2016,Girls,12,0.1987121,0.4192057,0.06944135,,,133.42959032779638,6468503421.997102
United States,2016,Boys,13,0.237359134,0.461717388,0.077375024,,,133.42959032779638,6468503421.997102
United States,2016,Girls,13,0.1836168,0.3962924,0.0630428,,,133.42959032779638,6468503421.997102
United States,2016,Boys,14,0.218474807,0.431106025,0.080523591,,,133.42959032779638,6468503421.997102
United States,2016,Girls,14,0.1710966,0.3741733,0.05659208,,,133.42959032779638,6468503421.997102
United States,2016,Boys,15,0.202297555,0.402141728,0.083072359,,,133.42959032779638,6468503421.997102
United States,2016,Girls,15,0.1638232,0.3573012,0.0512158,,,133.42959032779638,6468503421.997102
United States,2016,Boys,16,0.19127253,0.379264457,0.084715512,,,133.42959032779638,6468503421.997102
United States,2016,Girls,16,0.1643014,0.3498034,0.0476144,,,133.42959032779638,6468503421.997102
United States,2016,Boys,17,0.187746039,0.366714925,0.08528111,,,133.42959032779638,6468503421.997102
United States,2016,Girls,17,0.1754682,0.3559742,0.04630924,,,133.42959032779638,6468503421.997102
United States,2016,Boys,18,0.193576365,0.369414016,0.084103398,,,133.42959032779638,6468503421.997102
United States,2016,Girls,18,0.1999228,0.3793862,0.04776773,,,133.42959032779638,6468503421.997102
United States,2016,Boys,19,0.194965312,0.408486504,0.074988331,,,133.42959032779638,6468503421.997102
United States,2016,Girls,19,0.2072271,0.3909492,0.05538776,,,133.42959032779638,6468503421.997102
United States,2017,Boys,5,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,5,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,6,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,6,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,7,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,7,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,8,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,8,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,9,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,9,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,10,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,10,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,11,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,11,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,12,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,12,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,13,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,13,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,14,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,14,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,15,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,15,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,16,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,16,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,17,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,17,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,18,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,18,,,,,,133.42959032779638,6468503421.997102
United States,2017,Boys,19,,,,,,133.42959032779638,6468503421.997102
United States,2017,Girls,19,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,5,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,5,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,6,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,6,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,7,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,7,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,8,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,8,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,9,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,9,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,10,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,10,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,11,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,11,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,12,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,12,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,13,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,13,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,14,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,14,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,15,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,15,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,16,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,16,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,17,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,17,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,18,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,18,,,,,,133.42959032779638,6468503421.997102
United States,2018,Boys,19,,,,,,133.42959032779638,6468503421.997102
United States,2018,Girls,19,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,5,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,5,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,6,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,6,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,7,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,7,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,8,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,8,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,9,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,9,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,10,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,10,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,11,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,11,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,12,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,12,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,13,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,13,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,14,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,14,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,15,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,15,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,16,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,16,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,17,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,17,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,18,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,18,,,,,,133.42959032779638,6468503421.997102
United States,2019,Boys,19,,,,,,133.42959032779638,6468503421.997102
United States,2019,Girls,19,,,,,,133.42959032779638,6468503421.997102
